temperature,induction_time,host_organism,vector_type,induction_condition,media_type,expression_level,solubility
36.783694198354056,3.4608937794577956,E. coli,pET,IPTG,LB,0.6525591584233921,0.24168312777104994
22.55708714875998,7.56220726877784,S. cerevisiae,pTrc,IPTG,TB,0.5830558548552288,0.9612599813540892
30.1002221609863,2.3616043417373653,S. cerevisiae,pBAD,IPTG,M9,0.41656790421582063,0.3646390320573819
26.475144562727365,7.606616160833086,P. pastoris,pET,Methanol,TB,0.5148092414669418,0.973341514856013
36.48854476284825,4.1097361234378065,S. cerevisiae,pTrc,Arabinose,LB,0.5045462237110377,0.3626302401704822
34.31602169330705,2.6085249706952993,E. coli,pBAD,Arabinose,TB,0.6524662815859257,0.2514855589425579
34.25158798008934,4.915230555117954,P. pastoris,pBAD,Arabinose,LB,0.43698656294359045,0.49258583269677236
27.967783716514496,3.540659406323048,E. coli,pTrc,Arabinose,LB,0.5170190589676888,0.35938230903220925
27.05193153974031,3.7092374117715368,P. pastoris,pTrc,IPTG,TB,0.17645737553108187,0.6288840415725169
24.647920222822005,3.8437397895577194,S. cerevisiae,pET,IPTG,TB,0.343342792696181,0.5042021738952897
20.95838344306576,6.818155386995981,P. pastoris,pET,Methanol,LB,0.21248186831235116,0.7997601855560983
34.700280396335906,5.234967660051527,P. pastoris,pBAD,Arabinose,M9,0.5968589274842759,0.6588090255383172
33.81931715521132,3.867846194936022,E. coli,pTrc,IPTG,YPD,0.6791082054468945,0.5106230022423752
36.99520044586422,5.662002699865511,E. coli,pTrc,IPTG,LB,0.6605387404518412,0.5230264701271878
36.94282623025639,6.296904045339161,P. pastoris,pTrc,Methanol,TB,0.784899420662772,0.5840688428450893
29.44233899524467,3.635744004401203,S. cerevisiae,pBAD,Methanol,TB,0.3761044320157565,0.32349910993327846
33.07278605806868,4.481294609152109,S. cerevisiae,pTrc,Methanol,M9,0.33537073924132954,0.3643792880599203
36.06101740800128,2.7313165600216855,E. coli,pTrc,IPTG,YPD,0.5137765436055552,0.26046801003700804
34.44400564151599,3.086896097208082,S. cerevisiae,pBAD,IPTG,LB,0.3701940502712053,0.12809426381433492
24.20491772963436,6.086707123789897,E. coli,pET,Methanol,LB,0.532439765393472,0.6916137959059822
27.65925030027159,3.0886300861737617,S. cerevisiae,pET,Arabinose,YPD,0.2301216455356471,0.40818732688896187
22.195710057575415,5.1509803020023615,P. pastoris,pBAD,Methanol,LB,0.2224520602957965,0.8113998327611349
36.21886746339828,6.254277570334596,E. coli,pTrc,Methanol,YPD,0.7454735409576136,0.7267519691279072
30.30496878566496,2.641261538568463,E. coli,pBAD,Methanol,TB,0.5008559717611741,0.4256216667139484
23.886927693558867,5.403873317773421,P. pastoris,pET,Methanol,YPD,0.31422050951374,0.7839099834374809
31.418911634899565,3.5393767022081826,E. coli,pET,IPTG,LB,0.549631099690635,0.42132421587172214
30.50818008778423,7.777561251425479,S. cerevisiae,pBAD,Arabinose,YPD,0.5258772523714315,0.7082680049569169
26.08876620655829,4.901273880319549,S. cerevisiae,pBAD,Methanol,M9,0.22595176079949222,0.48407421035618414
21.930479067393694,6.835955298650949,E. coli,pET,Arabinose,TB,0.4387796285221742,1.0
31.416744325077595,5.301359252937571,S. cerevisiae,pBAD,Arabinose,TB,0.5434559236188545,0.4735396003410162
28.845230915364485,2.260475197128915,E. coli,pET,Arabinose,YPD,0.43423757144315656,0.4031791746380718
33.12941265950587,5.798908253564134,P. pastoris,pBAD,Methanol,LB,0.5328978969003403,0.6689008429457326
28.84277951890389,7.7084200532399425,E. coli,pBAD,IPTG,M9,0.5720642222787882,0.6292908446062769
34.48708550541518,5.609670920877987,P. pastoris,pBAD,Methanol,TB,0.6115507600329981,0.6014516061172698
29.382416259166256,6.915133156560741,S. cerevisiae,pET,Arabinose,TB,0.2562230388613381,0.7591071192225415
29.535945516101567,7.305238780090447,P. pastoris,pBAD,Arabinose,LB,0.49433845949992344,0.7081928420707647
34.903111245191866,3.368478631693595,S. cerevisiae,pET,IPTG,LB,0.6293468073229913,0.5131290266028139
26.85920872561075,3.27226903944936,E. coli,pET,Methanol,M9,0.5978717709696375,0.6073637291226103
22.278258883660893,5.66588593310595,S. cerevisiae,pBAD,Arabinose,YPD,0.3222652523025437,0.7893863640005392
20.48930549732676,4.4661708188402285,E. coli,pBAD,IPTG,LB,0.23960246424994172,0.8931791712137964
32.83733334645152,7.0391678172003225,E. coli,pET,Arabinose,YPD,0.8178140063099076,0.7558118482238059
30.5452623730089,7.400138740388067,P. pastoris,pET,IPTG,M9,0.495997825773198,0.7399611975177117
31.969356057686802,4.120528275816309,P. pastoris,pTrc,IPTG,YPD,0.40022495218651044,0.5938926320395732
23.620390745651484,3.4212233538468926,P. pastoris,pET,Methanol,TB,0.15394629595811038,0.8185261412593569
22.318315084975087,6.683153091463171,P. pastoris,pTrc,Arabinose,YPD,0.20445669614445344,0.7555447514051908
20.247259316353993,3.6488362132888166,S. cerevisiae,pTrc,Methanol,M9,0.2985417415420577,0.4934753245136559
25.959988499712146,6.9356859110820706,S. cerevisiae,pTrc,Arabinose,M9,0.521550242806725,0.6934521853962512
30.02860067652876,4.542429521892577,S. cerevisiae,pBAD,Methanol,M9,0.46623703750934054,0.30288427746003116
26.66814876669545,6.005299395748823,E. coli,pBAD,Arabinose,YPD,0.45815290258146724,0.6533388716853354
27.437073674403393,2.573211883008009,S. cerevisiae,pET,Methanol,TB,0.22601929417100816,0.4746405424846428
35.37069780639372,5.743155948059438,S. cerevisiae,pTrc,IPTG,LB,0.43688670399357526,0.38619962114470835
25.920342939396107,4.710606072423374,S. cerevisiae,pBAD,Arabinose,TB,0.32181868989937845,0.5730065418312452
28.737821315716783,5.519650779052845,P. pastoris,pBAD,Arabinose,YPD,0.30427208923984195,0.5595368989034234
33.322101216599435,3.0080852464691805,S. cerevisiae,pBAD,IPTG,YPD,0.2804335025198642,0.4042849399835155
26.741227299461592,6.421242469665093,E. coli,pBAD,Methanol,LB,0.6162880762142513,0.5966600418291708
30.57547390387385,7.176782465259372,P. pastoris,pBAD,Arabinose,YPD,0.36113637223688205,0.48800929961156014
34.66018304869467,3.300438800544654,E. coli,pTrc,Arabinose,M9,0.6858999774271346,0.33618301222529307
36.141850602179915,2.5742873331209704,S. cerevisiae,pTrc,Methanol,M9,0.52833206444757,0.3278436684144768
22.500249175793645,2.1418315162780184,P. pastoris,pTrc,IPTG,M9,0.21077033966688563,0.6468087549966391
35.7519896277454,5.851829002659596,E. coli,pTrc,Methanol,M9,0.8599388251710326,0.34240602778145107
28.36597698235215,5.642564216532684,S. cerevisiae,pET,Methanol,M9,0.3235320842477551,0.5866088299300425
24.390154601082294,5.28018447628442,E. coli,pTrc,Methanol,YPD,0.5584789493996137,0.7472544601737543
27.80530785605044,3.3916825766958523,E. coli,pBAD,Arabinose,LB,0.4375523629056661,0.5346368573664894
36.66055377985311,4.345435975433088,E. coli,pTrc,IPTG,LB,0.9168542127501015,0.3356329187903172
28.374507597878782,5.566858011117038,S. cerevisiae,pET,IPTG,M9,0.4124707503328245,0.6215304285244974
25.58877737488764,4.980601153155016,S. cerevisiae,pBAD,Methanol,YPD,0.3268368025733857,0.43261900600150943
30.767814523384338,7.926713121289324,E. coli,pTrc,Arabinose,TB,0.7158546686507827,0.5941046391176728
24.082475519229284,2.8186385153403988,P. pastoris,pTrc,Methanol,TB,0.21092868596979508,0.5028600420546524
21.28967657784729,6.170867324285563,P. pastoris,pTrc,Arabinose,YPD,0.21849852963156252,1.0
22.190955272481037,4.425912608625753,S. cerevisiae,pBAD,Arabinose,M9,0.20447319529190625,0.7341871209580348
22.176779262282132,4.569197689553689,S. cerevisiae,pBAD,Arabinose,LB,0.45412336480633286,0.688339320044096
22.582345789709002,6.305586593949057,S. cerevisiae,pET,Arabinose,YPD,0.2551796879510959,0.6007907159185132
22.360061935039973,6.154616907946218,S. cerevisiae,pBAD,IPTG,TB,0.3860729701575187,0.8210964693626889
30.89487066165465,7.94753596221313,S. cerevisiae,pBAD,Arabinose,TB,0.6824630293142444,0.7734824578868079
23.09196143478546,2.7703657367247514,P. pastoris,pTrc,Arabinose,TB,0.32421308835495505,0.7144454141316612
25.876343816505674,2.6246578963049982,S. cerevisiae,pBAD,Methanol,M9,0.2467151945984883,0.479043703057338
35.2454029684022,6.346032902772447,E. coli,pTrc,Methanol,TB,0.6786705327901129,0.5618217850859673
28.057347884468832,5.470321502038455,E. coli,pTrc,IPTG,YPD,0.5016170715921621,0.6525832661049524
31.348481554857464,3.6449639993588354,P. pastoris,pBAD,Methanol,YPD,0.2342985424959388,0.5976946209880728
22.929437810427707,2.4765162139339196,E. coli,pET,Arabinose,TB,0.404214105726339,0.6871200223821385
23.268913319747405,2.513949497578583,P. pastoris,pET,Methanol,YPD,0.21115872037388383,0.6168102753990724
20.69476647653014,7.36514524798471,P. pastoris,pBAD,IPTG,TB,0.47000716576659957,0.8797365621785553
22.871896072226797,3.1512039483124576,E. coli,pET,Methanol,TB,0.28856161318527096,0.5904769197147665
24.736035763543295,3.940229372693125,S. cerevisiae,pTrc,Methanol,LB,0.44125297310344375,0.6309254728779646
23.009178232704695,3.3599384133619283,E. coli,pTrc,IPTG,M9,0.49809628831054864,0.6039137495547116
21.507943073869946,4.129977834991624,E. coli,pBAD,IPTG,M9,0.3850247748627367,0.6371040299982345
22.050809808710213,2.41654305647656,P. pastoris,pET,Arabinose,LB,0.0,0.6632761983594415
27.833239056556337,5.114358745449622,E. coli,pET,Methanol,LB,0.47431041678154573,0.7245402703242104
23.507673212898474,2.4056753815532894,P. pastoris,pTrc,Arabinose,M9,0.38811301708723683,0.6417523496431118
26.192587637817283,6.802139046934169,S. cerevisiae,pBAD,Methanol,TB,0.4835755915859383,0.6589425407202981
28.558093604532566,3.402272491462598,S. cerevisiae,pET,Methanol,TB,0.4513313550225675,0.4905497231579859
31.73671208669921,5.2400714876270635,S. cerevisiae,pBAD,Arabinose,M9,0.4907876798543846,0.4839146083248324
20.66830637729868,7.280474525368749,E. coli,pET,Methanol,TB,0.44875376474942386,0.6969288825638519
33.58997678145373,5.905264214283165,P. pastoris,pTrc,Methanol,LB,0.31671649747769615,0.6355780259631177
30.67430662134543,5.197746719308012,S. cerevisiae,pTrc,Methanol,TB,0.5596468854622797,0.5399383725717035
21.38990354313082,3.9460025186922536,P. pastoris,pBAD,IPTG,TB,0.3309446583895456,0.7583708589226593
34.85083660981521,3.998011478349188,P. pastoris,pTrc,Arabinose,YPD,0.3675031191557837,0.5458257362777589
35.654830809040824,6.016921731189141,S. cerevisiae,pET,IPTG,YPD,0.5776490123953087,0.5443250755802661
21.038325317532685,7.964836167327006,S. cerevisiae,pTrc,Arabinose,YPD,0.3692526148815956,0.9500107555089558
24.706920018502466,5.971035139096272,P. pastoris,pBAD,Arabinose,TB,0.3915813587839169,0.6940083585403142
33.70542175648204,5.346700504220149,S. cerevisiae,pBAD,Methanol,M9,0.483497754182364,0.3510504719911139
32.720414736522194,6.383903061435476,P. pastoris,pBAD,Arabinose,LB,0.5997750816165597,0.7232807315374526
23.136857329058415,4.791233673702309,P. pastoris,pET,IPTG,TB,0.2887270434444715,0.5674608849949229
23.558938496724075,2.3608540556047113,S. cerevisiae,pET,IPTG,M9,0.0,0.5094480131333273
26.298025747453494,5.373780895267458,E. coli,pET,IPTG,TB,0.5521038511053581,0.7066148657207226
28.23689074824736,7.745751707032281,S. cerevisiae,pET,Arabinose,LB,0.6222995393422326,0.5084531979201846
30.51033111601503,3.0518176541459576,E. coli,pET,IPTG,TB,0.3880661668859833,0.4674387292632343
26.271531872686133,6.140029344923994,P. pastoris,pTrc,Arabinose,LB,0.42397801788717165,0.8483210302853109
27.863090174263515,3.205602131954339,P. pastoris,pET,IPTG,TB,0.4970394684767206,0.4139456373875806
32.70700594827386,5.214966106838488,E. coli,pET,IPTG,LB,0.627531956577056,0.6691741890920981
20.623614449140163,2.5800586978803177,P. pastoris,pTrc,Arabinose,TB,0.27759886622204577,0.6032884474472904
24.291428053848353,4.702225617549111,E. coli,pET,IPTG,LB,0.4044746814422452,0.7341353413362444
32.12694296003739,6.536979973371476,E. coli,pBAD,Methanol,YPD,0.6485512443508704,0.5733783080511378
35.21851624068239,4.085429145433892,P. pastoris,pET,Arabinose,TB,0.4523027153972731,0.4407603592498641
28.698516515966325,5.989470346923309,E. coli,pET,Arabinose,TB,0.5318194332850794,0.5057152412261149
29.045929249510365,6.772699764738375,S. cerevisiae,pBAD,Arabinose,M9,0.48851461642564165,0.7452349161897877
21.821924192776194,7.563066916876716,S. cerevisiae,pBAD,Methanol,M9,0.23678679281538662,0.8629525187601726
27.60601023599873,3.4078524911327213,P. pastoris,pBAD,Arabinose,LB,0.2811926057677192,0.7454847827702514
29.054493529735396,4.395895494855849,P. pastoris,pBAD,IPTG,TB,0.5086310368411192,0.46903005564202915
24.121998561790406,2.914496079982505,E. coli,pET,IPTG,LB,0.28868460845800703,0.5708051682229901
24.577134926139475,7.954901012950251,E. coli,pBAD,IPTG,YPD,0.4560111033335883,0.8552561156587281
26.413830772778585,7.562005807545772,E. coli,pBAD,Arabinose,M9,0.5892764080367004,0.7763532394379726
20.341210362221346,5.239742781683358,E. coli,pTrc,IPTG,LB,0.4080485906400856,0.8650322811609988
25.47534581491403,7.052199766258528,S. cerevisiae,pBAD,Arabinose,LB,0.487328853156575,0.6970968374362364
23.59461611894126,5.125747863632253,S. cerevisiae,pBAD,IPTG,M9,0.33945596935424593,0.8792228490900905
25.567454987024547,5.741514128016558,P. pastoris,pTrc,Methanol,TB,0.3640365330091216,0.7521289981450043
22.03595624092727,2.5347465926960995,E. coli,pTrc,Methanol,LB,0.30060296758484195,0.3271281163752332
35.138963772578215,6.531622522980848,E. coli,pET,Methanol,M9,0.5750728889858334,0.5182313221903705
30.091071710418827,2.7662809018114087,P. pastoris,pTrc,Methanol,TB,0.3300552146948043,0.6171634692625794
31.54473942545632,6.95640578151517,E. coli,pET,Arabinose,YPD,0.7272313726367662,0.5233630661052834
33.41591105632475,6.692168526022315,E. coli,pTrc,IPTG,M9,0.7305198840081282,0.4588572562004453
28.473517381793975,6.252468186457858,E. coli,pTrc,Methanol,LB,0.39969875273846267,0.5693792183762278
21.477644897486204,2.2169622831485727,E. coli,pET,Arabinose,YPD,0.3408051373523726,0.5077232163016635
29.13081121091531,3.8187701356719717,E. coli,pTrc,Methanol,TB,0.41546579402999817,0.46686292455262424
29.976299006354946,3.578675419465057,P. pastoris,pET,Methanol,TB,0.5030423263472906,0.6253844914612746
32.672471061133606,4.160818444829115,E. coli,pTrc,Arabinose,M9,0.613072779772046,0.6031525189464456
27.33821228590455,2.5258564805830312,P. pastoris,pBAD,Arabinose,M9,0.3705984065460656,0.2967670925865039
22.168865147524585,7.6217469381863765,E. coli,pTrc,IPTG,M9,0.5116444346534067,0.8361928739333921
24.824190398578317,5.322813444274257,S. cerevisiae,pET,IPTG,TB,0.3727955025924899,0.6752990964208232
26.172399038776796,3.8331458639481415,S. cerevisiae,pTrc,Methanol,YPD,0.5043209307374754,0.5574071015642177
30.980593102637222,4.381889102445701,S. cerevisiae,pET,Methanol,TB,0.5556235244611126,0.6426541770776902
29.7032311793715,4.683215243029014,S. cerevisiae,pET,IPTG,LB,0.4567328968872786,0.29169928263629347
26.053644340263386,5.6035660001637035,P. pastoris,pBAD,IPTG,TB,0.34065181883285717,0.46682563540128696
36.77075922948065,5.094076566178987,P. pastoris,pBAD,Arabinose,LB,0.36224038562171634,0.6570284628999652
30.29817192906708,7.516351839286504,E. coli,pET,IPTG,YPD,0.6834963166231377,0.7516261040279296
24.032855459511907,4.981780897434982,S. cerevisiae,pTrc,IPTG,M9,0.3411697910452246,0.5882161700579184
21.730302034546863,7.952948088939876,P. pastoris,pET,Methanol,M9,0.4187444902197102,0.9692640850480934
22.598605366133643,7.108549746470574,E. coli,pET,IPTG,TB,0.5864687486646059,0.8629712384681726
24.18128138253664,3.251063086144015,E. coli,pTrc,Methanol,M9,0.5227446957253804,0.5444332885923095
22.731583345412446,7.5835712878634975,P. pastoris,pTrc,IPTG,YPD,0.4022549531527589,0.9236013486887595
23.1716394088722,2.6981983873128565,S. cerevisiae,pTrc,Arabinose,M9,0.15613989347098092,0.5869006555579735
24.846617867795402,6.904698250947149,E. coli,pTrc,IPTG,TB,0.3161669516148329,0.9787697060665486
22.947351120010833,4.283739760859481,S. cerevisiae,pET,IPTG,YPD,0.22785310726247143,0.734426295979961
35.24501221864923,7.267845922670417,S. cerevisiae,pET,IPTG,LB,0.7650573393821392,0.6709553770197697
21.363973676247916,7.208340140644702,S. cerevisiae,pBAD,Methanol,TB,0.5652933767951226,0.6865257207079833
28.91669362269433,6.835552400705727,E. coli,pET,Arabinose,LB,0.5792265262438588,0.6384111237502209
26.976746058824247,6.740182617842368,S. cerevisiae,pTrc,IPTG,YPD,0.3180377712930598,0.6896795109408383
36.70043648744631,3.8280748345882447,E. coli,pBAD,Methanol,TB,0.5752499054291591,0.14038567206212887
21.90466133685689,2.485515698307513,S. cerevisiae,pTrc,Arabinose,TB,0.3468473249640939,0.6902588461600815
26.76354518377761,4.417881072590969,E. coli,pET,Methanol,YPD,0.4239135282164731,0.667546781936284
36.480997365681276,3.0411470899190522,S. cerevisiae,pBAD,Methanol,M9,0.5697619353320851,0.21335338513858088
34.71362114019767,6.16970653341477,P. pastoris,pTrc,Arabinose,TB,0.5510872836042672,0.5328851262527498
33.89022520613776,4.076598359226713,S. cerevisiae,pBAD,IPTG,TB,0.5706535286564076,0.49217076277568816
24.384348059763976,7.853661205159489,S. cerevisiae,pBAD,Methanol,LB,0.6402400381951079,0.7027695392203828
22.905088985631117,5.845832464071992,E. coli,pET,Methanol,M9,0.5223988510389235,0.8982243614349655
31.366934738715326,6.9348833818061655,E. coli,pTrc,IPTG,LB,0.6650411752144035,0.5946151642095087
35.79939181516896,2.7951480364510903,S. cerevisiae,pBAD,IPTG,LB,0.684504694714834,0.33108852318659815
29.464969181236807,7.172086893635735,P. pastoris,pBAD,Arabinose,M9,0.5095978167655911,0.7364191926120364
29.7174157209883,7.536543143080366,P. pastoris,pTrc,Arabinose,M9,0.411052912559864,0.9666336828698049
24.75964459222483,4.922371512913616,E. coli,pBAD,Arabinose,YPD,0.5342204288841912,0.585793842639827
33.08137986426293,5.637517626505865,P. pastoris,pBAD,IPTG,M9,0.5322614865740235,0.505292365300841
23.1797437254779,6.588858805417972,S. cerevisiae,pBAD,Methanol,TB,0.3616913980132392,0.5952686387294459
25.502547018872143,3.0490317635624753,E. coli,pTrc,Methanol,M9,0.3628180190497867,0.45179615274979623
27.232419456479086,5.015396458780654,S. cerevisiae,pTrc,Arabinose,YPD,0.3819090682927358,0.6438579054428862
28.629376437635734,4.391978166633878,E. coli,pTrc,IPTG,YPD,0.4622383171135733,0.7188783874968875
24.120965451056364,2.8782439529734947,E. coli,pTrc,Methanol,YPD,0.35788186171294867,0.6712228959935821
21.95222602056646,4.205206533749188,E. coli,pET,Arabinose,M9,0.3056623162545741,0.7059084367966506
30.380540721507757,2.4090338563129614,E. coli,pBAD,Methanol,M9,0.5193683262067499,0.32350150224716273
24.90671940508435,2.1548714416969217,P. pastoris,pTrc,Methanol,LB,0.25576838121159917,0.6730718811587019
29.88104976418441,2.810997734928937,S. cerevisiae,pBAD,IPTG,LB,0.4198617835675835,0.30023558269309364
22.62416615966144,7.7786906695350435,S. cerevisiae,pBAD,IPTG,TB,0.41660206599581184,0.6848294021996971
28.179381731531898,5.297177215370102,S. cerevisiae,pET,Methanol,LB,0.420423615893857,0.5319064991645982
29.05402035337696,7.79493296691932,E. coli,pTrc,Arabinose,TB,0.7834821259426268,0.5126784986144358
20.881000125981256,4.594987269980792,P. pastoris,pTrc,IPTG,YPD,0.24155433973177426,0.6616570629380465
25.722272729296648,3.8708967985115574,S. cerevisiae,pBAD,Methanol,LB,0.47415304473925646,0.7408373687458011
22.28504950796256,5.036851177041465,P. pastoris,pTrc,IPTG,M9,0.17406297909503426,0.6317441387583675
21.077374498037052,4.6370701317974605,E. coli,pBAD,IPTG,LB,0.4491245893335447,0.628707853820107
36.82932395062907,2.6339881055704635,S. cerevisiae,pBAD,IPTG,TB,0.42866786876501434,0.2289210442876014
25.480015364570292,5.844957888141238,P. pastoris,pET,Methanol,LB,0.30257970057991884,0.7679913396233837
33.767865579528795,3.2962290950575976,E. coli,pET,Arabinose,YPD,0.528999576274318,0.3545013586555259
24.328891130983983,5.717527729386978,P. pastoris,pET,Arabinose,M9,0.28602241627772207,0.5731946588358998
31.5855462778068,5.901206554388921,S. cerevisiae,pBAD,Arabinose,TB,0.4719422640715908,0.5986116727503493
32.923873618124674,2.9121491187718886,S. cerevisiae,pTrc,IPTG,M9,0.5654651719677931,0.2840205134909881
30.12585859033335,2.368097762664009,E. coli,pET,Methanol,M9,0.47906762992870766,0.5419745251491764
28.016795205352693,6.6845695164106385,E. coli,pTrc,IPTG,TB,0.6048423543925115,0.6220401632831081
27.001295540503566,4.758802542615921,E. coli,pET,Arabinose,M9,0.45312480932838795,0.7136862926515608
25.93076053123092,2.348982773032855,P. pastoris,pET,Arabinose,M9,0.3356117970222044,0.6988166055808288
35.80199545221304,7.969197903018603,P. pastoris,pBAD,Methanol,LB,0.6498269328255042,0.5694118817669954
34.12052993239139,2.3466833659782,P. pastoris,pET,IPTG,M9,0.36373004922530344,0.4610412128807777
36.405457481330714,6.170211373151319,E. coli,pET,Arabinose,M9,0.5543379271494315,0.32634523611707444
22.11305279925426,7.902073551580481,S. cerevisiae,pBAD,Methanol,M9,0.43977300834391614,0.8668896096649602
32.42474707846195,3.4350806252955537,S. cerevisiae,pTrc,IPTG,M9,0.5094175691660363,0.4914018118048596
35.95178776595765,2.853496212123177,P. pastoris,pET,IPTG,TB,0.3457845990451349,0.4063159459804646
23.080962124816224,2.7283096365345734,P. pastoris,pBAD,Arabinose,YPD,0.18132545899238972,0.8987065195666539
21.130436545235217,3.819650885405573,S. cerevisiae,pET,Arabinose,LB,0.31732199557071816,0.7147828522263023
32.599051037931005,2.60627486606388,S. cerevisiae,pBAD,IPTG,M9,0.2680049681413551,0.28414974590578823
29.766042924058503,6.152968050164791,P. pastoris,pTrc,IPTG,M9,0.37991754297921665,0.9569415606399352
34.31108920489062,2.3737507887803764,P. pastoris,pTrc,Arabinose,TB,0.43724913271306753,0.5342821716647116
22.376130402646922,5.056532768898738,S. cerevisiae,pBAD,IPTG,YPD,0.43842409498847595,0.5269061131627786
33.51954430161813,7.980181123117861,E. coli,pBAD,Arabinose,M9,0.9443040283387772,0.5422701753472684
23.427664440811657,6.883821617036113,P. pastoris,pBAD,IPTG,TB,0.554770403344435,0.7517874636781401
22.782151028716978,5.6913166293860655,S. cerevisiae,pTrc,Arabinose,LB,0.3699999142136322,0.7775257172530596
22.792518564826878,3.83752172471967,S. cerevisiae,pET,Methanol,LB,0.24444540183768504,0.6756901439795986
33.847770243933496,5.74337501774983,S. cerevisiae,pTrc,Arabinose,M9,0.6474758281562558,0.507688715532651
31.3083527518354,5.162248783469909,S. cerevisiae,pBAD,Arabinose,M9,0.43468014586191095,0.3163134536416651
28.892112221075028,4.556500303342229,E. coli,pBAD,Methanol,YPD,0.4492196191372845,0.4938828786543624
26.100118230099543,2.7842622604411966,S. cerevisiae,pTrc,IPTG,YPD,0.28598091730033715,0.4702218360521042
34.91240919382284,7.319625291442801,P. pastoris,pBAD,Methanol,M9,0.5328363813908249,0.42023587409884156
26.6715668261848,4.698707892927935,E. coli,pTrc,Arabinose,TB,0.533010279521756,0.5303892596258936
33.88219047101681,3.16773507092459,S. cerevisiae,pBAD,IPTG,YPD,0.40748824515904747,0.4566661468298059
27.465293445693714,4.206556105263738,E. coli,pET,Methanol,M9,0.49753790530311004,0.4172649367133318
26.40805530022343,4.484778515173562,P. pastoris,pET,IPTG,YPD,0.4904408140735628,0.8119091682302739
27.86555635638331,6.9652273734012455,S. cerevisiae,pBAD,IPTG,M9,0.5012040578974891,0.7659990061521894
25.123423860790417,6.401686283368412,P. pastoris,pTrc,Methanol,LB,0.5241540169664078,0.762678138221906
32.70935946299627,6.615829361848039,S. cerevisiae,pET,IPTG,M9,0.6847008480470569,0.4561285343031648
28.546246631572146,2.0661875865718833,S. cerevisiae,pTrc,Methanol,LB,0.39594523013624827,0.47494083898935086
23.947615817495894,4.496923989078569,S. cerevisiae,pBAD,Arabinose,YPD,0.3003264177558857,0.5437062785494668
35.29276774566766,4.888064909811941,S. cerevisiae,pTrc,IPTG,M9,0.6562843243514119,0.29777971394042946
26.526150763344596,2.11515366093834,S. cerevisiae,pET,Arabinose,YPD,0.2766394667123391,0.43883543907769945
29.240398638937805,3.5588792524702053,E. coli,pTrc,Arabinose,LB,0.49857030368914534,0.2835885758523814
35.4100258863973,6.56173893873281,S. cerevisiae,pTrc,IPTG,M9,0.6429905918922351,0.30764759898580674
30.612045930537867,2.8226582343739945,S. cerevisiae,pBAD,Methanol,YPD,0.3978931885927708,0.3475892138660157
21.98726669204219,5.2118607887155495,E. coli,pBAD,IPTG,LB,0.3525158708403393,0.8049400913952912
35.97714610142908,3.291211232103425,E. coli,pBAD,Arabinose,YPD,0.45563141920812444,0.24399382139584158
30.671036902214105,2.0727246478633594,E. coli,pET,Arabinose,TB,0.5710534552669905,0.3701171481366589
25.693395449170463,3.4472087455972487,E. coli,pET,Methanol,LB,0.48940540213555195,0.4150188598928506
22.367625235277583,7.855242529460323,E. coli,pBAD,IPTG,LB,0.3472585471698204,0.976286038101178
33.498428217595034,6.809222671297937,E. coli,pBAD,Arabinose,LB,0.6085819797195141,0.5852577765350456
30.541236850784728,7.757459865926201,S. cerevisiae,pET,Arabinose,M9,0.5812519596583232,0.6629206410607116
29.068838563597467,4.9271242635581745,S. cerevisiae,pET,Arabinose,M9,0.48640996703427697,0.5727306265438614
35.19617391186628,2.658417192065021,P. pastoris,pET,Methanol,M9,0.2713080247189902,0.36978273035455145
33.40615259081702,5.287756933842157,S. cerevisiae,pET,Arabinose,TB,0.5221163213806784,0.3888791416527193
22.57847295545677,4.726264007359765,S. cerevisiae,pBAD,Arabinose,TB,0.37386088596025907,0.782539629967021
25.29927515252432,7.0661424964376955,E. coli,pET,IPTG,LB,0.5110938013905107,0.7875953058637261
24.22431537684592,2.5884954847054678,E. coli,pBAD,IPTG,TB,0.40261416873114997,0.553400578563441
32.64708697373551,4.929446822130669,S. cerevisiae,pTrc,Arabinose,YPD,0.4563464358021631,0.4370235608415777
20.57005139050825,2.9002919881639055,P. pastoris,pTrc,Arabinose,LB,0.26396048766990965,0.72021725751445
29.688124642812383,3.94805556134036,E. coli,pET,IPTG,LB,0.4391747850403992,0.49092122431410784
32.96179765759174,6.424142464326798,S. cerevisiae,pTrc,Methanol,YPD,0.44617800143296227,0.5514642821111542
34.90501582494974,4.856108776212599,S. cerevisiae,pTrc,Methanol,LB,0.5462148341218486,0.2853415748440146
25.815389728170427,4.255329710874616,P. pastoris,pTrc,Methanol,TB,0.166532733616445,0.579253137492856
33.96137417942422,4.366857671420211,P. pastoris,pET,Methanol,M9,0.247583409119759,0.5347287512643318
21.88073952823852,4.75668061043592,E. coli,pET,Methanol,YPD,0.5173665372269648,0.7214006998515329
34.38968895948681,6.710099263022341,P. pastoris,pTrc,Methanol,TB,0.44715813348400674,0.6851749126439977
22.1673072596437,7.352508133641407,S. cerevisiae,pBAD,Methanol,YPD,0.26583097499661884,0.8524474065684551
26.753883939526244,7.73200811902357,S. cerevisiae,pTrc,Methanol,YPD,0.4129511245131312,0.6646698461244269
33.554021218252416,6.721420317531771,P. pastoris,pET,IPTG,LB,0.445530974536595,0.6654929027773122
22.548596264929152,3.8924413744880764,P. pastoris,pET,Methanol,LB,0.22647509951673545,0.8478089902567753
